Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Years
6.67,Regular,0.123620492,Snack Foods,90.0514,Medium,Tier 1,Supermarket Type1,14
10.195,Regular,0.1468116565,Frozen Foods,139.5838,Medium,Tier 3,Supermarket Type2,4
10.1,Low Fat,0.032283676,Canned,52.2008,Small,Tier 2,Supermarket Type1,6
16.75,Non-Edible,0.075721301,Health and Hygiene,34.3532,Small,Tier 2,Supermarket Type1,9
5.34,Regular,0.005935001,Snack Foods,98.8358,Medium,Tier 3,Supermarket Type3,28
15.5,Regular,0.15717236,Snack Foods,147.2418,Medium,Tier 3,Supermarket Type2,4
12.3,Low Fat,0.111500259,Baking Goods,35.6874,Small,Tier 2,Supermarket Type1,11
11.1,Low Fat,0.176182345,Baking Goods,158.1604,Small,Tier 2,Supermarket Type1,9
15.0,Regular,0.161762835,Canned,185.9266,Small,Tier 2,Supermarket Type1,11
20.35,Regular,0.014909465,Fruits and Vegetables,232.3958,Small,Tier 2,Supermarket Type1,6
16.0,Low Fat,0.061192211,Starchy Foods,224.1404,Small,Tier 2,Supermarket Type1,6
5.82,Non-Edible,0.134975628,Household,170.579,Small,Tier 3,Grocery Store,15
5.78,Low Fat,0.014484582,Soft Drinks,143.9102,Medium,Tier 3,Supermarket Type3,28
8.93,Low Fat,0.028578012,Dairy,152.234,Small,Tier 2,Supermarket Type1,6
13.5,Low Fat,0.021496403,Fruits and Vegetables,180.5976,Small,Tier 1,Supermarket Type1,16
6.525,Non-Edible,0.158096128,Household,86.3882,Small,Tier 1,Grocery Store,28
20.35,Low Fat,0.089394766,Dairy,260.1594,High,Tier 3,Supermarket Type1,26
14.7,Low Fat,0.020952705,Hard Drinks,143.5128,Medium,Tier 1,Supermarket Type1,14
18.35,Non-Edible,0.088908547,Household,192.8504,High,Tier 3,Supermarket Type1,26
14.1,Low Fat,0.087977262,Dairy,229.0668,Small,Tier 2,Supermarket Type1,9
11.6,Non-Edible,0.037734334,Health and Hygiene,98.1042,Medium,Tier 3,Supermarket Type2,4
14.15,Low Fat,0.042246575,Dairy,54.2982,Medium,Tier 1,Supermarket Type1,14
12.6,Regular,0.03150851,Baking Goods,170.5764,High,Tier 3,Supermarket Type1,26
6.36,Low Fat,0.121034655,Fruits and Vegetables,47.506,Medium,Tier 3,Supermarket Type2,4
7.825,Regular,0.149986868,Frozen Foods,158.8288,Small,Tier 2,Supermarket Type1,9
9.895,Low Fat,0.167799329,Soft Drinks,239.4564,Small,Tier 2,Supermarket Type1,9
7.0,Low Fat,0.151712642,Canned,104.828,Small,Tier 2,Supermarket Type1,11
7.725,Non-Edible,0.048661041,Household,123.7414,Small,Tier 3,Grocery Store,15
16.1,Low Fat,0.06528457,Dairy,145.076,Medium,Tier 1,Supermarket Type1,14
17.25,Low Fat,0.037006076,Soft Drinks,164.7526,Medium,Tier 3,Supermarket Type3,28
9.395,Regular,0.10039894,Baking Goods,89.6856,Small,Tier 1,Supermarket Type1,16
10.195,Low Fat,0.106876976,Snack Foods,146.7076,Medium,Tier 3,Supermarket Type3,28
10.0,Low Fat,0.100055625,Snack Foods,113.3544,Medium,Tier 3,Supermarket Type2,4
16.75,Low Fat,0.081446638,Fruits and Vegetables,255.7988,Medium,Tier 3,Supermarket Type3,28
7.17,Regular,0.059716729,Fruits and Vegetables,130.9968,Small,Tier 2,Supermarket Type1,9
19.5,Regular,0.027344114500000002,Canned,160.692,Small,Tier 1,Grocery Store,28
12.15,Regular,0.132058566,Fruits and Vegetables,187.5872,Small,Tier 2,Supermarket Type1,9
17.7,Low Fat,0.030108283,Snack Foods,165.9816,Small,Tier 2,Supermarket Type1,6
20.25,Regular,0.014790559,Dairy,193.6162,Small,Tier 2,Supermarket Type1,9
9.6,Regular,0.027386122,Snack Foods,259.2304,Medium,Tier 1,Supermarket Type1,14
20.0,Regular,0.182236555,Canned,107.1622,Small,Tier 1,Grocery Store,28
17.5,Low Fat,0.098102581,Soft Drinks,172.9738,Small,Tier 2,Supermarket Type1,11
8.51,Non-Edible,0.016201845,Household,195.2478,Small,Tier 2,Supermarket Type1,6
8.775,Low Fat,0.110359004,Dairy,42.7428,Medium,Tier 3,Supermarket Type2,4
19.1,Regular,0.025912378,Fruits and Vegetables,146.8418,Medium,Tier 1,Supermarket Type1,14
10.6,Regular,0.05787008,Breakfast,49.7008,Small,Tier 1,Grocery Store,28
14.5,Non-Edible,0.032597778,Others,163.621,Small,Tier 3,Grocery Store,15
11.8,Low Fat,0.054238448,Hard Drinks,75.4012,Medium,Tier 1,Supermarket Type1,14
14.3,Regular,0.049435598,Meat,209.7586,Medium,Tier 3,Supermarket Type3,28
9.6,Non-Edible,0.024456797,Health and Hygiene,186.6214,High,Tier 3,Supermarket Type1,26
6.385000000000001,Regular,0.123111453,Snack Foods,36.9874,Medium,Tier 3,Supermarket Type3,28
7.5,Non-Edible,0.036228067,Health and Hygiene,175.2028,Small,Tier 2,Supermarket Type1,9
7.855,Regular,0.073858923,Dairy,218.6482,High,Tier 3,Supermarket Type1,26
18.2,Low Fat,0.090267996,Fruits and Vegetables,194.711,Medium,Tier 3,Supermarket Type2,4
13.15,Non-Edible,0.162248011,Household,160.4604,Small,Tier 1,Grocery Store,28
12.0,Low Fat,0.033809913,Canned,180.5976,Medium,Tier 3,Supermarket Type3,28
9.3,Non-Edible,0.044652785,Household,247.0802,Small,Tier 2,Supermarket Type1,9
13.5,Non-Edible,0.127234249,Household,158.392,Small,Tier 1,Grocery Store,28
17.6,Regular,0.053170949,Starchy Foods,45.606,Small,Tier 2,Supermarket Type1,9
15.1,Regular,0.087762922,Fruits and Vegetables,221.5456,Medium,Tier 3,Supermarket Type2,4
18.2,Low Fat,0.161489509,Fruits and Vegetables,37.619,Small,Tier 1,Supermarket Type1,16
20.7,Low Fat,0.297312685,Canned,185.4266,Small,Tier 1,Grocery Store,28
7.435,Low Fat,0.123086812,Starchy Foods,206.9638,Small,Tier 2,Supermarket Type1,11
7.72,Regular,0.088704178,Fruits and Vegetables,117.7466,Medium,Tier 3,Supermarket Type2,4
17.85,Low Fat,0.052166995,Snack Foods,121.7072,Small,Tier 2,Supermarket Type1,9
14.65,Non-Edible,0.072178679,Household,262.9594,Medium,Tier 1,Supermarket Type1,14
6.865,Low Fat,0.056819936,Snack Foods,212.6218,Small,Tier 2,Supermarket Type1,9
21.25,Low Fat,0.019502354,Snack Foods,120.8756,Medium,Tier 3,Supermarket Type2,4
19.6,Non-Edible,0.041256807,Household,88.8514,High,Tier 3,Supermarket Type1,26
9.6,Low Fat,0.035651291,Snack Foods,244.917,Small,Tier 2,Supermarket Type1,11
11.6,Regular,0.274592283,Breakfast,167.8474,Small,Tier 1,Grocery Store,28
11.1,Low Fat,0.176199005,Baking Goods,156.4604,Medium,Tier 1,Supermarket Type1,14
17.7,Non-Edible,0.012567811,Household,168.4474,Small,Tier 2,Supermarket Type1,11
5.735,Low Fat,0.056685383,Fruits and Vegetables,178.437,Medium,Tier 3,Supermarket Type3,28
13.65,Low Fat,0.036107198,Snack Foods,184.4924,Medium,Tier 3,Supermarket Type2,4
6.425,Low Fat,0.063122753,Breakfast,131.3626,High,Tier 3,Supermarket Type1,26
17.7,Non-Edible,0.08918772,Household,128.9678,Small,Tier 1,Grocery Store,28
15.35,Regular,0.055103174,Meat,149.7734,Small,Tier 2,Supermarket Type1,9
7.825,Low Fat,0.07962861,Meat,63.4826,Small,Tier 1,Supermarket Type1,16
9.0,Low Fat,0.064933297,Snack Foods,174.837,Medium,Tier 3,Supermarket Type3,28
4.555,Regular,0.034357169,Frozen Foods,112.6544,Small,Tier 1,Supermarket Type1,16
11.5,Regular,0.126313413,Frozen Foods,100.6358,Small,Tier 2,Supermarket Type1,6
10.195,Low Fat,0.159936948,Frozen Foods,143.2154,Small,Tier 1,Supermarket Type1,16
20.85,Low Fat,0.02137305,Fruits and Vegetables,103.3306,Small,Tier 2,Supermarket Type1,11
13.15,Low Fat,0.094450618,Soft Drinks,141.4812,Small,Tier 3,Grocery Store,15
19.0,Non-Edible,0.129226104,Household,190.5872,High,Tier 3,Supermarket Type1,26
14.7,Low Fat,0.020920179,Hard Drinks,143.8128,Small,Tier 1,Supermarket Type1,16
10.895,Non-Edible,0.026916794,Others,50.9666,Medium,Tier 3,Supermarket Type3,28
20.7,Regular,0.100091576,Fruits and Vegetables,125.5388,High,Tier 3,Supermarket Type1,26
11.35,Regular,0.044764726,Snack Foods,102.4016,Medium,Tier 3,Supermarket Type3,28
7.85,Low Fat,0.163902159,Hard Drinks,143.3444,Small,Tier 2,Supermarket Type1,6
20.35,Non-Edible,0.021413346,Household,76.2328,Medium,Tier 3,Supermarket Type2,4
19.6,Non-Edible,0.02530624,Health and Hygiene,153.3024,Small,Tier 2,Supermarket Type1,11
6.98,Low Fat,0.041189152,Canned,82.8934,Small,Tier 2,Supermarket Type1,11
10.895,Low Fat,0.035747522,Fruits and Vegetables,133.6284,Small,Tier 1,Supermarket Type1,16
13.8,Low Fat,0.24749009,Dairy,263.1884,Small,Tier 1,Grocery Store,28
17.85,Low Fat,0.0112259,Snack Foods,211.956,High,Tier 3,Supermarket Type1,26
10.5,Regular,0.013431109,Snack Foods,143.7154,Medium,Tier 3,Supermarket Type3,28
19.0,Regular,0.065633934,Fruits and Vegetables,186.5214,Small,Tier 1,Supermarket Type1,16
16.75,Regular,0.008601441,Meat,73.7038,Medium,Tier 3,Supermarket Type2,4
8.52,Low Fat,0.027169589,Soft Drinks,151.0682,Medium,Tier 3,Supermarket Type2,4
8.315,Regular,0.035542581,Baking Goods,143.3444,High,Tier 3,Supermarket Type1,26
9.8,Low Fat,0.047187038,Baking Goods,100.6016,Small,Tier 1,Supermarket Type1,16
12.35,Low Fat,0.093441604,Snack Foods,119.1124,Medium,Tier 1,Supermarket Type1,14
16.35,Non-Edible,0.023402893,Others,108.228,Small,Tier 1,Grocery Store,28
6.235,Non-Edible,0.020229757,Household,260.8962,Medium,Tier 1,Supermarket Type1,14
13.1,Regular,0.099343352,Frozen Foods,198.1768,Small,Tier 2,Supermarket Type1,6
9.0,Non-Edible,0.032022535,Household,101.8016,Small,Tier 1,Supermarket Type1,16
6.8,Low Fat,0.037465846,Baking Goods,47.5034,High,Tier 3,Supermarket Type1,26
8.38,Regular,0.047152554,Baking Goods,110.157,Small,Tier 2,Supermarket Type1,6
15.7,Regular,0.038078899,Frozen Foods,122.9046,Small,Tier 2,Supermarket Type1,6
6.67,Regular,0.150554711,Snack Foods,130.0626,Small,Tier 3,Grocery Store,15
9.3,Low Fat,0.11184963,Breads,64.6826,Small,Tier 2,Supermarket Type1,6
19.1,Low Fat,0.038641968,Fruits and Vegetables,212.1586,Small,Tier 2,Supermarket Type1,11
5.945,Non-Edible,0.093405156,Household,129.3652,Medium,Tier 3,Supermarket Type2,4
9.8,Regular,0.063916425,Fruits and Vegetables,117.1492,Medium,Tier 1,Supermarket Type1,14
16.1,Low Fat,0.034278413,Fruits and Vegetables,255.2356,High,Tier 3,Supermarket Type1,26
13.5,Low Fat,0.0810270905,Baking Goods,84.554,Medium,Tier 3,Supermarket Type2,4
13.35,Low Fat,0.048124443,Breads,216.7166,Small,Tier 2,Supermarket Type1,11
16.2,Non-Edible,0.174336148,Health and Hygiene,184.0608,Medium,Tier 3,Supermarket Type3,28
18.25,Low Fat,0.054455125,Snack Foods,142.0154,Medium,Tier 3,Supermarket Type2,4
6.26,Non-Edible,0.052593952,Household,111.0228,Small,Tier 3,Grocery Store,15
15.5,Regular,0.025473816,Baking Goods,83.1934,Medium,Tier 3,Supermarket Type2,4
11.0,Low Fat,0.105816753,Breads,126.0046,Small,Tier 2,Supermarket Type1,9
18.85,Low Fat,0.136532569,Hard Drinks,159.6578,Medium,Tier 3,Supermarket Type3,28
19.6,Low Fat,0.033737273,Soft Drinks,56.6614,Medium,Tier 3,Supermarket Type3,28
5.635,Low Fat,0.172856719,Baking Goods,148.205,Small,Tier 3,Grocery Store,15
18.5,Non-Edible,0.034082974,Others,130.9284,Medium,Tier 3,Supermarket Type2,4
8.42,Regular,0.030890618,Canned,228.7352,Medium,Tier 1,Supermarket Type1,14
16.6,Low Fat,0.122918852,Fruits and Vegetables,173.0738,Small,Tier 2,Supermarket Type1,6
13.65,Low Fat,0.036016619,Snack Foods,186.3924,Medium,Tier 1,Supermarket Type1,14
18.6,Non-Edible,0.012592289,Household,123.3414,Medium,Tier 3,Supermarket Type3,28
15.25,Low Fat,0.026760329,Snack Foods,86.0198,Small,Tier 2,Supermarket Type1,6
18.1,Low Fat,0.022380952,Fruits and Vegetables,93.6094,High,Tier 3,Supermarket Type1,26
9.0,Non-Edible,0.032152981,Household,102.0016,Medium,Tier 3,Supermarket Type2,4
9.3,Non-Edible,0.044444956,Household,245.2802,Medium,Tier 3,Supermarket Type3,28
9.6,Low Fat,0.035549527,Snack Foods,244.117,High,Tier 3,Supermarket Type1,26
11.1,Low Fat,0.135692831,Snack Foods,220.7482,Medium,Tier 1,Supermarket Type1,14
13.8,Regular,0.02579577,Canned,88.4172,Small,Tier 1,Grocery Store,28
10.0,Low Fat,0.038685802,Fruits and Vegetables,246.9144,Medium,Tier 3,Supermarket Type2,4
8.05,Regular,0.163882129,Dairy,113.2518,Medium,Tier 3,Supermarket Type3,28
14.5,Regular,0.041313203,Canned,41.0454,Medium,Tier 3,Supermarket Type2,4
17.75,Low Fat,0.034752647,Dairy,248.775,Small,Tier 1,Supermarket Type1,16
17.6,Regular,0.053481818,Starchy Foods,47.806,Small,Tier 2,Supermarket Type1,6
12.65,Low Fat,0.035482562,Baking Goods,231.401,Small,Tier 2,Supermarket Type1,11
9.065,Low Fat,0.115799592,Frozen Foods,95.3094,Medium,Tier 3,Supermarket Type2,4
12.6,Non-Edible,0.063800266,Health and Hygiene,123.0414,Medium,Tier 3,Supermarket Type3,28
9.5,Low Fat,0.041683481,Soft Drinks,31.29,Medium,Tier 3,Supermarket Type3,28
7.35,Regular,0.024044279,Fruits and Vegetables,241.0512,Small,Tier 3,Grocery Store,15
8.895,Low Fat,0.07543556,Hard Drinks,235.8616,Small,Tier 2,Supermarket Type1,9
9.395,Non-Edible,0.039928582,Others,83.2908,High,Tier 3,Supermarket Type1,26
7.895,Regular,0.094488485,Breakfast,100.7332,High,Tier 3,Supermarket Type1,26
7.06,Regular,0.043968652,Starchy Foods,57.6904,Medium,Tier 1,Supermarket Type1,14
12.1,Low Fat,0.016852909,Hard Drinks,180.666,Medium,Tier 1,Supermarket Type1,14
13.65,Low Fat,0.016001434,Breads,230.6668,Small,Tier 2,Supermarket Type1,6
10.0,Low Fat,0.025932408,Canned,264.7226,Medium,Tier 3,Supermarket Type2,4
5.88,Non-Edible,0.02488732,Household,147.5392,Small,Tier 1,Supermarket Type1,16
15.5,Low Fat,0.032924463,Baking Goods,107.2938,Medium,Tier 1,Supermarket Type1,14
9.0,Non-Edible,0.019616991,Household,169.6474,Small,Tier 2,Supermarket Type1,6
10.395,Low Fat,0.031288338,Seafood,159.5604,Small,Tier 2,Supermarket Type1,11
19.25,Non-Edible,0.108030434,Household,32.4558,Small,Tier 1,Supermarket Type1,16
12.1,Non-Edible,0.015497337,Household,165.5526,Medium,Tier 3,Supermarket Type2,4
4.805,Regular,0.037699423,Dairy,123.9704,Small,Tier 2,Supermarket Type1,11
6.135000000000001,Low Fat,0.078589629,Soft Drinks,113.286,Medium,Tier 3,Supermarket Type3,28
19.35,Low Fat,0.033060937,Meat,172.4738,High,Tier 3,Supermarket Type1,26
6.76,Regular,0.029100745,Fruits and Vegetables,80.696,Medium,Tier 3,Supermarket Type2,4
19.7,Low Fat,0.066879757,Snack Foods,174.437,High,Tier 3,Supermarket Type1,26
7.27,Non-Edible,0.046559448,Health and Hygiene,100.5384,Small,Tier 1,Supermarket Type1,16
11.1,Regular,0.09415375,Fruits and Vegetables,165.7526,Small,Tier 1,Grocery Store,28
11.35,Low Fat,0.030657949,Snack Foods,50.5008,Medium,Tier 3,Supermarket Type3,28
17.6,Low Fat,0.170213676,Dairy,89.5856,Small,Tier 1,Grocery Store,28
9.195,Regular,0.064002068,Frozen Foods,85.5566,Small,Tier 2,Supermarket Type1,9
7.155,Regular,0.281509514,Breads,33.8874,Small,Tier 3,Grocery Store,15
18.6,Low Fat,0.077168705,Snack Foods,160.6236,Medium,Tier 3,Supermarket Type2,4
21.25,Low Fat,0.155350299,Snack Foods,178.237,Small,Tier 2,Supermarket Type1,9
10.895,Regular,0.009676286,Dairy,122.873,Small,Tier 2,Supermarket Type1,6
20.75,Regular,0.063313974,Breakfast,153.7682,Small,Tier 2,Supermarket Type1,9
19.75,Low Fat,0.059336763,Snack Foods,212.1902,Small,Tier 1,Grocery Store,28
5.614999999999999,Non-Edible,0.125964559,Health and Hygiene,125.173,Medium,Tier 3,Supermarket Type3,28
8.06,Low Fat,0.021420031,Breakfast,232.0326,Small,Tier 2,Supermarket Type1,11
4.805,Regular,0.066006824,Dairy,126.2704,Small,Tier 1,Grocery Store,28
9.6,Regular,0.014209811,Snack Foods,191.0872,Small,Tier 2,Supermarket Type1,6
6.59,Low Fat,0.105085956,Fruits and Vegetables,82.3908,Medium,Tier 3,Supermarket Type3,28
8.905,Low Fat,0.143010016,Frozen Foods,61.6878,High,Tier 3,Supermarket Type1,26
6.48,Low Fat,0.033893487,Snack Foods,147.0076,Small,Tier 2,Supermarket Type1,9
5.615,Non-Edible,0.12574524,Health and Hygiene,122.473,Small,Tier 2,Supermarket Type1,9
14.65,Low Fat,0.170663661,Hard Drinks,56.4614,Small,Tier 2,Supermarket Type1,11
5.15,Regular,0.061224637,Meat,122.9388,Small,Tier 2,Supermarket Type1,6
12.35,Non-Edible,0.041729735,Health and Hygiene,36.3216,Small,Tier 2,Supermarket Type1,9
19.6,Non-Edible,0.025325897,Health and Hygiene,150.9024,Medium,Tier 1,Supermarket Type1,14
10.695,Regular,0.019123874,Snack Foods,73.0038,Small,Tier 3,Grocery Store,15
12.35,Low Fat,0.099674817,Fruits and Vegetables,112.2518,High,Tier 3,Supermarket Type1,26
6.325,Low Fat,0.125688044,Frozen Foods,100.9042,Medium,Tier 3,Supermarket Type2,4
5.73,Low Fat,0.079440262,Soft Drinks,86.7882,Small,Tier 1,Grocery Store,28
16.5,Regular,0.079713576,Fruits and Vegetables,101.3332,Small,Tier 1,Supermarket Type1,16
10.3,Regular,0.011117041,Snack Foods,85.854,High,Tier 3,Supermarket Type1,26
12.8,Low Fat,0.075996742,Fruits and Vegetables,97.141,High,Tier 3,Supermarket Type1,26
5.48,Low Fat,0.02528802,Frozen Foods,83.325,Small,Tier 3,Grocery Store,15
9.8,Non-Edible,0.090834158,Others,192.2478,Medium,Tier 3,Supermarket Type2,4
11.15,Non-Edible,0.032099989,Health and Hygiene,164.1526,Medium,Tier 3,Supermarket Type3,28
6.98,Low Fat,0.041105789,Canned,83.4934,Small,Tier 1,Supermarket Type1,16
9.3,Regular,0.058545606,Meat,155.8314,Small,Tier 1,Grocery Store,28
12.85,Low Fat,0.022639195,Fruits and Vegetables,179.7318,Medium,Tier 1,Supermarket Type1,14
11.6,Low Fat,0.041112694,Soft Drinks,142.0154,Medium,Tier 3,Supermarket Type2,4
9.1,Regular,0.008046878,Frozen Foods,78.7618,Medium,Tier 1,Supermarket Type1,14
15.75,Low Fat,0.054930533,Baking Goods,194.4452,Small,Tier 1,Supermarket Type1,16
19.35,Regular,0.031069993,Snack Foods,112.0544,Small,Tier 3,Grocery Store,15
18.85,Low Fat,0.055347985,Baking Goods,131.5284,Small,Tier 2,Supermarket Type1,9
5.78,Regular,0.074451126,Snack Foods,264.5568,Medium,Tier 3,Supermarket Type2,4
18.0,Non-Edible,0.015447454,Health and Hygiene,159.2604,Small,Tier 2,Supermarket Type1,9
12.5,Regular,0.062597392,Baking Goods,196.9426,Medium,Tier 3,Supermarket Type2,4
16.6,Non-Edible,0.027573983,Household,176.6344,Small,Tier 2,Supermarket Type1,9
13.35,Low Fat,0.102511504,Dairy,230.6352,Small,Tier 1,Supermarket Type1,16
9.8,Non-Edible,0.024363026,Health and Hygiene,114.0492,High,Tier 3,Supermarket Type1,26
11.8,Regular,0.057746382,Meat,152.4366,Small,Tier 2,Supermarket Type1,6
15.0,Regular,0.077999504,Meat,238.0248,Small,Tier 2,Supermarket Type1,9
19.7,Low Fat,0.038729457,Hard Drinks,127.3362,Small,Tier 2,Supermarket Type1,9
17.2,Regular,0.012080016,Canned,164.4184,Small,Tier 2,Supermarket Type1,6
7.825,Non-Edible,0.186357148,Household,254.3698,Medium,Tier 1,Supermarket Type1,14
12.0,Low Fat,0.07554831,Baking Goods,121.9388,Small,Tier 1,Supermarket Type1,16
13.0,Non-Edible,0.041824524,Household,256.7014,Small,Tier 1,Supermarket Type1,16
8.785,Low Fat,0.020609218,Soft Drinks,155.1656,Medium,Tier 1,Supermarket Type1,14
13.35,Low Fat,0.080387424,Breads,219.2166,Small,Tier 3,Grocery Store,15
10.0,Non-Edible,0.073794811,Health and Hygiene,121.444,Small,Tier 2,Supermarket Type1,6
12.85,Low Fat,0.022604051,Fruits and Vegetables,181.4318,Small,Tier 1,Supermarket Type1,16
5.305,Regular,0.062968329,Meat,182.0608,Medium,Tier 3,Supermarket Type3,28
9.3,Regular,0.014047825,Snack Foods,196.5084,Small,Tier 2,Supermarket Type1,11
6.765,Regular,0.087260103,Frozen Foods,105.0306,Small,Tier 1,Supermarket Type1,16
12.6,Non-Edible,0.082921642,Household,175.2054,Small,Tier 2,Supermarket Type1,11
12.6,Low Fat,0.02429329,Dairy,33.4874,Medium,Tier 3,Supermarket Type2,4
16.1,Low Fat,0.100799828,Fruits and Vegetables,78.4328,Small,Tier 2,Supermarket Type1,6
17.85,Regular,0.04679836,Fruits and Vegetables,123.8388,Medium,Tier 3,Supermarket Type2,4
17.6,Regular,0.082741482,Snack Foods,118.7782,Small,Tier 1,Grocery Store,28
20.7,Regular,0.121709653,Frozen Foods,119.7466,Medium,Tier 1,Supermarket Type1,14
9.3,Low Fat,0.01601936,Dairy,248.5092,Small,Tier 2,Supermarket Type1,9
15.1,Regular,0.100265027,Fruits and Vegetables,142.5786,Medium,Tier 3,Supermarket Type2,4
10.3,Regular,0.018623146,Snack Foods,87.854,Small,Tier 3,Grocery Store,15
12.85,Regular,0.152099033,Fruits and Vegetables,252.6382,Small,Tier 2,Supermarket Type1,9
7.63,Regular,0.134919202,Snack Foods,46.9402,Medium,Tier 1,Supermarket Type1,14
13.5,Non-Edible,0.072655379,Household,157.792,Small,Tier 2,Supermarket Type1,9
16.35,Low Fat,0.020579897,Fruits and Vegetables,52.1324,Medium,Tier 1,Supermarket Type1,14
6.38,Non-Edible,0.015193323,Household,143.347,Small,Tier 2,Supermarket Type1,11
7.235,Non-Edible,0.077290355,Household,116.9492,Small,Tier 2,Supermarket Type1,6
15.0,Low Fat,0.046336634,Breads,120.0414,High,Tier 3,Supermarket Type1,26
15.75,Non-Edible,0.134960397,Household,101.37,High,Tier 3,Supermarket Type1,26
7.97,Low Fat,0.021531416,Seafood,108.4596,Small,Tier 2,Supermarket Type1,9
10.395,Regular,0.064577332,Meat,230.5352,Small,Tier 1,Grocery Store,28
7.93,Low Fat,0.005557062,Frozen Foods,121.8414,Small,Tier 1,Supermarket Type1,16
14.35,Non-Edible,0.017038777,Health and Hygiene,112.5228,Small,Tier 1,Supermarket Type1,16
7.349999999999999,Low Fat,0.028456456,Fruits and Vegetables,43.5454,Medium,Tier 3,Supermarket Type3,28
10.195,Low Fat,0.04202378,Snack Foods,45.7428,Medium,Tier 3,Supermarket Type3,28
20.7,Low Fat,0.04903471,Fruits and Vegetables,39.9506,Small,Tier 2,Supermarket Type1,6
15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518,Small,Tier 1,Supermarket Type1,16
11.5,Low Fat,0.014883661,Starchy Foods,174.508,Medium,Tier 1,Supermarket Type1,14
9.13,Non-Edible,0.051928034,Household,151.4024,Medium,Tier 1,Supermarket Type1,14
17.1,Non-Edible,0.067824456,Household,167.7842,Small,Tier 1,Grocery Store,28
17.7,Regular,0.040897932,Fruits and Vegetables,82.6276,High,Tier 3,Supermarket Type1,26
15.25,Regular,0.066269294,Snack Foods,179.666,Small,Tier 2,Supermarket Type1,6
16.1,Regular,0.024928351,Fruits and Vegetables,95.141,High,Tier 3,Supermarket Type1,26
9.21,Low Fat,0.008722342,Fruits and Vegetables,123.5414,Medium,Tier 3,Supermarket Type3,28
6.61,Regular,0.04855968,Snack Foods,188.4898,Small,Tier 3,Grocery Store,15
8.97,Non-Edible,0.092564193,Household,53.4956,Medium,Tier 3,Supermarket Type3,28
7.235,Low Fat,0.099879337,Snack Foods,195.1452,High,Tier 3,Supermarket Type1,26
7.27,Non-Edible,0.046520703,Health and Hygiene,97.7384,High,Tier 3,Supermarket Type1,26
